Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Dennis,2022-05-09 22:06:50,00:01:05,,Arrested Development: Season 2: Out on a Limb (Episode 11),,Apple iPhone 13 Pro Max,00:20:01,00:20:01,US (United States)
Dennis,2022-05-09 19:13:02,00:04:03,,Arrested Development: Season 2: Out on a Limb (Episode 11),,Chrome PC (Cadmium),00:20:53,Not latest view,US (United States)
Dennis,2022-05-09 18:58:48,00:11:06,,Arrested Development: Season 2: Out on a Limb (Episode 11),,Apple iPhone 13 Pro Max,00:16:50,Not latest view,US (United States)
Dennis,2022-05-09 18:38:52,00:03:17,,Arrested Development: Season 2: Out on a Limb (Episode 11),,Apple iPhone 13 Pro Max,00:05:44,Not latest view,US (United States)
Dennis,2022-05-09 16:00:47,00:02:18,,Arrested Development: Season 2: Out on a Limb (Episode 11),,Apple iPhone 13 Pro Max,00:02:26,Not latest view,US (United States)
Dennis,2022-05-09 15:54:57,00:05:39,,"Arrested Development: Season 2: Ready, Aim, Marry Me! (Episode 10)",,Apple iPhone 13 Pro Max,00:21:33,00:21:33,US (United States)
Dennis,2022-05-08 23:16:34,00:06:22,,"Arrested Development: Season 2: Ready, Aim, Marry Me! (Episode 10)",,Chrome PC (Cadmium),00:17:44,Not latest view,US (United States)
Dennis,2022-05-08 19:03:43,00:07:13,,"Arrested Development: Season 2: Ready, Aim, Marry Me! (Episode 10)",,Apple iPhone 13 Pro Max,00:11:22,Not latest view,US (United States)
Dennis,2022-05-08 18:58:30,00:03:54,,"Arrested Development: Season 2: Ready, Aim, Marry Me! (Episode 10)",,Apple iPhone 13 Pro Max,00:04:08,Not latest view,US (United States)
Dennis,2022-05-08 18:45:16,00:00:01,,"Arrested Development: Season 2: Ready, Aim, Marry Me! (Episode 10)",,Apple iPhone 13 Pro Max,00:00:20,Not latest view,US (United States)
Dennis,2022-05-08 18:37:18,00:05:28,,Arrested Development: Season 2: Burning Love (Episode 9),,Apple iPhone 13 Pro Max,00:21:31,00:21:31,US (United States)
Dennis,2022-05-08 18:37:01,00:00:12,,Arrested Development: Season 2: Burning Love (Episode 9),,Apple iPhone 13 Pro Max,00:16:02,Not latest view,US (United States)
Dennis,2022-05-08 15:32:33,00:05:29,,Arrested Development: Season 2: Burning Love (Episode 9),,Apple iPhone 13 Pro Max,00:15:59,Not latest view,US (United States)
Dennis,2022-05-08 15:32:15,00:00:16,,Arrested Development: Season 2: Queen for a Day (Episode 8),,Apple iPhone 13 Pro Max,00:20:33,00:20:33,US (United States)
Dennis,2022-05-08 03:34:13,00:05:41,,Arrested Development: Season 2: Burning Love (Episode 9),,Chrome PC (Cadmium),00:10:29,Not latest view,US (United States)
Dennis,2022-05-07 22:49:30,00:04:34,,Arrested Development: Season 2: Burning Love (Episode 9),,Chrome PC (Cadmium),00:04:48,Not latest view,US (United States)
Dennis,2022-05-07 22:48:36,00:00:51,,Arrested Development: Season 2: Queen for a Day (Episode 8),,Chrome PC (Cadmium),00:21:07,Not latest view,US (United States)
Dennis,2022-05-07 18:20:16,00:12:53,,Arrested Development: Season 2: Queen for a Day (Episode 8),,Apple iPhone 13 Pro Max,00:20:16,Not latest view,US (United States)
Dennis,2022-05-07 05:08:20,00:07:04,,Arrested Development: Season 2: Queen for a Day (Episode 8),,Apple iPhone 13 Pro Max,00:07:22,Not latest view,US (United States)
Dennis,2022-05-07 05:06:44,00:01:34,,Arrested Development: Season 2: Switch Hitter (Episode 7),,Apple iPhone 13 Pro Max,00:21:26,00:21:26,US (United States)
Dennis,2022-05-07 04:40:30,00:11:17,,Arrested Development: Season 2: Switch Hitter (Episode 7),,Apple iPhone 13 Pro Max,00:19:51,Not latest view,US (United States)
Dennis,2022-05-06 22:18:44,00:00:31,,Arrested Development: Season 2: Switch Hitter (Episode 7),,Apple iPhone 13 Pro Max,00:08:33,Not latest view,US (United States)
Dennis,2022-05-06 22:09:37,00:05:59,,Arrested Development: Season 2: Afternoon Delight (Episode 6),,Apple iPhone 13 Pro Max,00:21:25,00:21:25,US (United States)
Dennis,2022-05-06 21:54:24,00:12:50,,Arrested Development: Season 2: Afternoon Delight (Episode 6),,Apple iPhone 13 Pro Max,00:13:18,Not latest view,US (United States)
Dennis,2022-05-06 21:33:23,00:21:00,,Arrested Development: Season 2: Sad Sack (Episode 5),,Apple iPhone 13 Pro Max,00:21:18,00:21:18,US (United States)
Dennis,2022-05-06 21:32:03,00:01:19,,Arrested Development: Season 2: Good Grief (Episode 4),,Apple iPhone 13 Pro Max,00:21:23,00:21:23,US (United States)
Dennis,2022-05-06 19:16:35,00:09:51,,Arrested Development: Season 2: Good Grief (Episode 4),,Apple iPhone 13 Pro Max,00:20:03,Not latest view,US (United States)
Dennis,2022-05-06 15:31:17,00:09:12,,Arrested Development: Season 2: Good Grief (Episode 4),,Apple iPhone 13 Pro Max,00:10:12,Not latest view,US (United States)
Dennis,2022-05-06 03:22:48,00:00:34,,Arrested Development: Season 2: Good Grief (Episode 4),,Chrome PC (Cadmium),00:00:49,Not latest view,US (United States)
Dennis,2022-05-06 03:22:36,00:00:09,,Arrested Development: Season 2: iAmigos! (Episode 3),,Chrome PC (Cadmium),00:20:34,00:20:34,US (United States)
Dennis,2022-05-05 22:25:07,00:03:53,,Arrested Development: Season 2: iAmigos! (Episode 3),,Apple iPhone 13 Pro Max,00:20:25,Not latest view,US (United States)
Dennis,2022-05-05 22:17:57,00:04:03,,Arrested Development: Season 2: iAmigos! (Episode 3),,Apple iPhone 13 Pro Max,00:16:31,Not latest view,US (United States)
Dennis,2022-05-05 22:03:26,00:11:00,,Arrested Development: Season 2: iAmigos! (Episode 3),,Apple iPhone 13 Pro Max,00:11:42,Not latest view,US (United States)
Dennis,2022-05-05 19:14:14,00:00:02,,Arrested Development: Season 2: iAmigos! (Episode 3),,Apple iPhone 13 Pro Max,00:00:21,Not latest view,US (United States)
Dennis,2022-05-05 19:06:07,00:07:46,,Arrested Development: Season 2: The One Where They Build a House (Episode 2),,Apple iPhone 13 Pro Max,00:21:19,00:21:19,US (United States)
Dennis,2022-05-05 19:03:34,00:02:31,,Arrested Development: Season 2: The One Where Michael Leaves (Episode 1),,Apple iPhone 13 Pro Max,00:15:55,00:15:55,US (United States)
Dennis,2022-05-05 06:33:36,00:12:19,,Arrested Development: Season 2: The One Where They Build a House (Episode 2),,Apple iPhone 13 Pro Max,00:13:23,Not latest view,US (United States)
Dennis,2022-05-05 06:31:34,00:02:00,,Arrested Development: Season 2: The One Where Michael Leaves (Episode 1),,Apple iPhone 13 Pro Max,00:21:23,Not latest view,US (United States)
Dennis,2022-05-04 22:49:39,00:02:11,,Arrested Development: Season 2: The One Where Michael Leaves (Episode 1),,Apple iPhone 13 Pro Max,00:19:22,Not latest view,US (United States)
Dennis,2022-05-04 22:43:40,00:02:23,,Arrested Development: Season 2: The One Where Michael Leaves (Episode 1),,Apple iPhone 13 Pro Max,00:17:10,Not latest view,US (United States)
Dennis,2022-05-04 19:56:27,00:06:34,,Arrested Development: Season 2: The One Where Michael Leaves (Episode 1),,Apple iPhone 13 Pro Max,00:14:46,Not latest view,US (United States)
Dennis,2022-05-04 19:16:49,00:07:53,,Arrested Development: Season 2: The One Where Michael Leaves (Episode 1),,Apple iPhone 13 Pro Max,00:08:11,Not latest view,US (United States)
Dennis,2022-05-04 19:09:23,00:07:25,,Arrested Development: Season 1: Let 'Em Eat Cake (Episode 22),,Apple iPhone 13 Pro Max,00:21:26,00:21:26,US (United States)
Dennis,2022-05-04 18:53:05,00:05:54,,Arrested Development: Season 1: Let 'Em Eat Cake (Episode 22),,Apple iPhone 13 Pro Max,00:14:01,Not latest view,US (United States)
Dennis,2022-05-04 06:01:14,00:05:29,,Arrested Development: Season 1: Let 'Em Eat Cake (Episode 22),,Apple iPhone 13 Pro Max,00:08:06,Not latest view,US (United States)
Dennis,2022-05-04 03:21:23,00:01:55,,Arrested Development: Season 1: Let 'Em Eat Cake (Episode 22),,Chrome PC (Cadmium),00:02:37,Not latest view,US (United States)
Dennis,2022-05-03 22:51:55,00:00:24,,Arrested Development: Season 1: Let 'Em Eat Cake (Episode 22),,Chrome PC (Cadmium),00:00:42,Not latest view,US (United States)
Dennis,2022-05-03 22:44:03,00:05:29,,Arrested Development: Season 1: Not Without My Daughter (Episode 21),,Chrome PC (Cadmium),00:21:23,00:21:23,US (United States)
Dennis,2022-05-03 22:20:02,00:15:46,,Arrested Development: Season 1: Not Without My Daughter (Episode 21),,Apple iPhone 13 Pro Max,00:16:04,Not latest view,US (United States)
Dennis,2022-05-03 22:17:25,00:02:36,,Arrested Development: Season 1: Whistler's Mother (Episode 20),,Apple iPhone 13 Pro Max,00:21:26,00:21:26,US (United States)
Dennis,2022-05-03 18:46:06,00:11:18,,Arrested Development: Season 1: Whistler's Mother (Episode 20),,Apple iPhone 13 Pro Max,00:18:50,Not latest view,US (United States)
Dennis,2022-05-03 15:46:45,00:07:13,,Arrested Development: Season 1: Whistler's Mother (Episode 20),,Apple iPhone 13 Pro Max,00:07:31,Not latest view,US (United States)
Dennis,2022-05-03 15:43:15,00:03:28,,Arrested Development: Season 1: Best Man for the Gob (Episode 19),,Apple iPhone 13 Pro Max,00:21:24,00:21:24,US (United States)
Dennis,2022-05-03 06:15:56,00:08:50,,Arrested Development: Season 1: Best Man for the Gob (Episode 19),,Apple iPhone 13 Pro Max,00:17:55,Not latest view,US (United States)
Dennis,2022-05-03 03:14:04,00:01:13,,Arrested Development: Season 1: Best Man for the Gob (Episode 19),,Chrome PC (Cadmium),00:09:18,Not latest view,US (United States)
Dennis,2022-05-02 22:37:37,00:07:46,,Arrested Development: Season 1: Best Man for the Gob (Episode 19),,Apple iPhone 13 Pro Max,00:08:05,Not latest view,US (United States)
Dennis,2022-05-02 22:19:48,00:17:42,,Arrested Development: Season 1: Missing Kitty (Episode 18),,Apple iPhone 13 Pro Max,00:21:26,00:21:26,US (United States)
Dennis,2022-05-02 19:33:50,00:03:25,,Arrested Development: Season 1: Missing Kitty (Episode 18),,Apple iPhone 13 Pro Max,00:03:43,Not latest view,US (United States)
Dennis,2022-05-02 19:25:26,00:08:14,,Arrested Development: Season 1: Justice is Blind (Episode 17),,Apple iPhone 13 Pro Max,00:21:34,00:21:34,US (United States)
Dennis,2022-05-02 03:31:11,00:04:12,,Arrested Development: Season 1: Justice is Blind (Episode 17),,Chrome PC (Cadmium),00:13:39,Not latest view,US (United States)
Dennis,2022-05-01 22:30:14,00:08:46,,Arrested Development: Season 1: Justice is Blind (Episode 17),,Apple iPhone 13 Pro Max,00:09:27,Not latest view,US (United States)
Dennis,2022-05-01 22:25:33,00:04:39,,Arrested Development: Season 1: Altar Egos (Episode 16),,Apple iPhone 13 Pro Max,00:21:26,00:21:26,US (United States)
Dennis,2022-04-30 23:27:54,00:00:01,,Arrested Development: Season 1: Altar Egos (Episode 16),,Chrome PC (Cadmium),00:16:46,Not latest view,US (United States)
Dennis,2022-04-30 22:39:41,00:00:51,,Arrested Development: Season 1: Altar Egos (Episode 16),,Chrome PC (Cadmium),00:16:45,Not latest view,US (United States)
Dennis,2022-04-21 03:50:06,00:06:50,,Arrested Development: Season 1: Altar Egos (Episode 16),,Chrome PC (Cadmium),00:15:54,Not latest view,US (United States)
Dennis,2022-04-20 23:16:22,00:08:46,,Arrested Development: Season 1: Altar Egos (Episode 16),,Apple iPhone 13 Pro Max,00:09:04,Not latest view,US (United States)
Dennis,2022-04-20 23:00:24,00:15:56,,Arrested Development: Season 1: Staff Infection (Episode 15),,Apple iPhone 13 Pro Max,00:21:25,00:21:25,US (United States)
Dennis,2022-04-20 22:14:15,00:05:10,,Arrested Development: Season 1: Staff Infection (Episode 15),,Apple iPhone 13 Pro Max,00:05:28,Not latest view,US (United States)
Dennis,2022-04-20 21:53:07,00:21:07,,Arrested Development: Season 1: Shock and Aww (Episode 14),,Apple iPhone 13 Pro Max,00:21:26,00:21:26,US (United States)
Dennis,2022-04-20 21:40:10,00:12:54,,Arrested Development: Season 1: Beef Consomme (Episode 13),,Apple iPhone 13 Pro Max,00:21:21,00:21:21,US (United States)
Dennis,2022-04-20 19:03:41,00:07:49,,Arrested Development: Season 1: Beef Consomme (Episode 13),,Apple iPhone 13 Pro Max,00:08:07,Not latest view,US (United States)
Dennis,2022-04-20 18:58:22,00:05:01,,Arrested Development: Season 1: Marta Complex (Episode 12),,Apple iPhone 13 Pro Max,00:21:29,00:21:29,US (United States)
Dennis,2022-04-20 05:56:58,00:17:48,,Arrested Development: Season 1: Marta Complex (Episode 12),,Apple iPhone 13 Pro Max,00:18:07,Not latest view,US (United States)
Dennis,2022-04-20 05:44:43,00:12:13,,Arrested Development: Season 1: Public Relations (Episode 11),,Apple iPhone 13 Pro Max,00:21:24,00:21:24,US (United States)
Dennis,2022-04-20 05:22:11,00:00:01,,Arrested Development: Season 1: Public Relations (Episode 11),,Chrome PC (Cadmium),00:09:10,Not latest view,US (United States)
Dennis,2022-04-20 03:08:19,00:08:54,,Arrested Development: Season 1: Public Relations (Episode 11),,Chrome PC (Cadmium),00:09:09,Not latest view,US (United States)
Dennis,2022-04-20 03:07:12,00:01:05,,Arrested Development: Season 1: Pier Pressure (Episode 10),,Chrome PC (Cadmium),00:21:29,00:21:29,US (United States)
Dennis,2022-04-20 02:25:52,00:01:02,,Arrested Development: Season 1: Pier Pressure (Episode 10),,Apple iPhone 13 Pro Max,00:20:24,Not latest view,US (United States)
Dennis,2022-04-19 23:27:40,00:13:40,,Arrested Development: Season 1: Pier Pressure (Episode 10),,Apple iPhone 13 Pro Max,00:19:21,Not latest view,US (United States)
Dennis,2022-04-19 22:49:10,00:03:43,,Arrested Development: Season 1: Pier Pressure (Episode 10),,Chrome PC (Cadmium),00:05:40,Not latest view,US (United States)
Dennis,2022-04-19 22:45:02,00:01:56,,Arrested Development: Season 1: Pier Pressure (Episode 10),,Apple iPhone 13 Pro Max,00:01:57,Not latest view,US (United States)
Dennis,2022-04-19 22:37:22,00:07:36,,Arrested Development: Season 1: Storming the Castle (Episode 9),,Apple iPhone 13 Pro Max,00:21:11,00:21:11,US (United States)
Dennis,2022-04-19 03:31:13,00:04:24,,Arrested Development: Season 1: Storming the Castle (Episode 9),,Chrome PC (Cadmium),00:13:34,Not latest view,US (United States)
Dennis,2022-04-18 23:16:43,00:03:45,,Arrested Development: Season 1: Storming the Castle (Episode 9),,Chrome PC (Cadmium),00:09:10,Not latest view,US (United States)
Dennis,2022-04-18 23:07:35,00:05:08,,Arrested Development: Season 1: Storming the Castle (Episode 9),,Apple iPhone 13 Pro Max,00:05:26,Not latest view,US (United States)
Dennis,2022-04-18 22:27:59,00:20:55,,"Arrested Development: Season 1: My Mother, the Car (Episode 8)",,Apple iPhone 13 Pro Max,00:21:14,00:21:14,US (United States)
Dennis,2022-04-18 22:15:37,00:11:24,,Arrested Development: Season 1: In God We Trust (Episode 7),,Apple iPhone 13 Pro Max,00:21:41,00:21:41,US (United States)
Dennis,2022-04-18 19:26:14,00:04:41,,Arrested Development: Season 1: In God We Trust (Episode 7),,Chrome PC (Cadmium),00:09:59,Not latest view,US (United States)
Dennis,2022-04-18 19:20:15,00:05:01,,Arrested Development: Season 1: In God We Trust (Episode 7),,Apple iPhone 13 Pro Max,00:05:19,Not latest view,US (United States)
Dennis,2022-04-18 19:10:45,00:09:28,,Arrested Development: Season 1: Visiting Ours (Episode 6),,Apple iPhone 13 Pro Max,00:21:12,00:21:12,US (United States)
Dennis,2022-04-18 18:29:43,00:06:18,,Arrested Development: Season 1: Visiting Ours (Episode 6),,Apple iPhone 13 Pro Max,00:11:43,Not latest view,US (United States)
Dennis,2022-04-18 15:35:16,00:05:08,,Arrested Development: Season 1: Visiting Ours (Episode 6),,Apple iPhone 13 Pro Max,00:05:24,Not latest view,US (United States)
Dennis,2022-04-18 15:31:04,00:03:59,,Arrested Development: Season 1: Charity Drive (Episode 5),,Apple iPhone 13 Pro Max,00:20:57,00:20:57,US (United States)
Dennis,2022-04-18 05:07:12,00:00:01,,Arrested Development: Season 1: Charity Drive (Episode 5),,Chrome PC (Cadmium),00:17:30,Not latest view,US (United States)
Dennis,2022-04-18 03:40:22,00:05:22,,Arrested Development: Season 1: Charity Drive (Episode 5),,Chrome PC (Cadmium),00:17:29,Not latest view,US (United States)
Dennis,2022-04-18 03:27:38,00:08:16,,Arrested Development: Season 1: Charity Drive (Episode 5),,Apple iPhone 13 Pro Max,00:12:07,Not latest view,US (United States)
Dennis,2022-04-18 03:14:49,00:03:49,,Arrested Development: Season 1: Charity Drive (Episode 5),,Apple iPhone 13 Pro Max,00:03:50,Not latest view,US (United States)
Dennis,2022-04-18 03:14:34,00:00:10,,Arrested Development: Season 1: Key Decisions (Episode 4),,Apple iPhone 13 Pro Max,00:07:06,00:07:06,US (United States)
Dennis,2022-04-17 23:00:02,00:10:01,,Arrested Development: Season 1: Key Decisions (Episode 4),,Chrome PC (Cadmium),00:20:41,Not latest view,US (United States)
Dennis,2022-04-17 19:36:27,00:04:15,,Arrested Development: Season 1: Key Decisions (Episode 4),,Chrome PC (Cadmium),00:10:40,Not latest view,US (United States)
Dennis,2022-04-17 19:29:04,00:06:24,,Arrested Development: Season 1: Key Decisions (Episode 4),,Apple iPhone 13 Pro Max,00:06:25,Not latest view,US (United States)
Dennis,2022-04-17 19:20:47,00:08:14,,Arrested Development: Season 1: Bringing Up Buster (Episode 3),,Apple iPhone 13 Pro Max,00:21:08,00:21:08,US (United States)
Dennis,2022-04-17 17:35:16,00:12:38,,Arrested Development: Season 1: Bringing Up Buster (Episode 3),,Apple iPhone 13 Pro Max,00:12:53,Not latest view,US (United States)
Dennis,2022-04-17 17:35:01,00:00:08,,Arrested Development: Season 1: Bringing Up Buster (Episode 3),,Apple iPhone 13 Pro Max,00:00:02,Not latest view,US (United States)
Dennis,2022-04-17 17:31:48,00:03:11,,Arrested Development: Season 1: Top Banana (Episode 2),,Apple iPhone 13 Pro Max,00:21:00,00:21:00,US (United States)
Dennis,2022-04-17 03:47:30,00:08:09,,Arrested Development: Season 1: Top Banana (Episode 2),,Chrome PC (Cadmium),00:17:49,Not latest view,US (United States)
Dennis,2022-04-16 22:48:55,00:01:04,,Arrested Development: Season 1: Top Banana (Episode 2),,Chrome PC (Cadmium),00:09:40,Not latest view,US (United States)
Dennis,2022-04-16 04:34:21,00:08:17,,Arrested Development: Season 1: Top Banana (Episode 2),,Chrome PC (Cadmium),00:08:36,Not latest view,US (United States)
Dennis,2022-04-15 23:22:22,00:00:04,,Arrested Development: Season 1: Top Banana (Episode 2),,Chrome PC (Cadmium),00:00:19,Not latest view,US (United States)
Dennis,2022-04-15 22:57:55,00:20:50,,Arrested Development: Season 1: Pilot (Episode 1),,Chrome PC (Cadmium),00:20:50,00:20:50,US (United States)
Dennis,2022-04-07 06:32:03,00:30:31,Has branched playback; ,You vs. Wild: Season 1: Searching for a Saint Bernard (Episode 3),,Chrome PC (Cadmium),00:26:09,00:26:09,US (United States)
Dennis,2022-04-07 06:11:19,00:20:40,Has branched playback; ,"You vs. Wild: Season 1: Operation Jungle Rescue, Pt. 2 (Episode 2)",,Chrome PC (Cadmium),00:19:43,00:19:43,US (United States)
Dennis,2022-04-07 05:55:31,00:14:06,Has branched playback; ,"You vs. Wild: Season 1: Operation Jungle Rescue, Pt. 1 (Episode 1)",,Chrome PC (Cadmium),00:13:28,00:13:28,US (United States)
Dennis,2022-04-07 05:53:09,00:00:04,Has branched playback; ,Trivia Quest: Season 1: Time After Time (Episode 4),,Chrome PC (Cadmium),00:10:46,00:10:46,US (United States)
Dennis,2022-04-07 05:52:54,00:00:03,Has branched playback; ,Trivia Quest: Season 1: Time After Time (Episode 4),,Chrome PC (Cadmium),00:10:45,Not latest view,US (United States)
